정류소 명,정류소 번호,정류소아이디,행정동 명,위도,경도
검단LH36단지,89548.0,168001548,당하동,37.58932065,126.6827769
검단LH36단지,89549.0,168001549,당하동,37.58899819,126.6826931
검단LH행복주택,89408.0,168001408,아라동,37.58940828,126.7176024
검단공구상가,89065.0,168001065,오류왕길동,37.59357632,126.6142633
검단공구상가,89053.0,168001053,오류왕길동,37.59379051,126.6143862
검단금호어울림센트럴아파트,89546.0,168001546,원당동,37.59702531,126.7151888
검단노인복지관,42695.0,168000695,검단1동,37.60322658,126.6609904
검단농기구센터,89324.0,168001324,대곡동,37.61588252,126.6729873
검단농기구센터,89316.0,168001316,대곡동,37.61584889,126.6727909
검단농협,42434.0,168000434,검단1동,37.60317021,126.6601812
검단농협,42432.0,168000432,검단1동,37.60260885,126.659297
검단대성베르힐,89467.0,168001467,아라동,37.58240629,126.7084975
검단동행정복지센터(검단고교),42441.0,168000441,검단1동,37.60386384,126.6624758
검단동행정복지센터(검단고교),42445.0,168000445,검단1동,37.6043132,126.6631197
검단디에트르리버파크,89476.0,168001476,아라동,37.59037777,126.7212391
검단디에트르리버파크,89477.0,168001477,아라동,37.59020645,126.7213311
검단로제비앙라포레,89483.0,168001483,아라동,37.602333,126.7119755
검단로지스틱스파크,41339.0,167000339,아라동,37.57918643,126.7107566
검단로지스틱스파크,42395.0,168000395,원당동,37.57938568,126.7110345
검단메가박스,42384.0,168000384,당하동,37.58782288,126.6757858
검단메가박스,42383.0,168000383,당하동,37.58773959,126.6759033
검단모아미래도엘리트,89466.0,168001466,아라동,37.58280831,126.7078492
검단모아엘가그랑데아파트,42483.0,168000483,원당동,37.59467328,126.719559
검단사거리역,42426.0,168000426,오류왕길동,37.60256818,126.6565216
검단사거리역,42537.0,168000537,오류왕길동,37.60183845,126.6572247
검단사거리역,42419.0,168000419,오류왕길동,37.60199324,126.6569441
검단사거리역,42427.0,168000427,검단1동,37.60268092,126.6566944
검단소방서,42431.0,168000431,검단1동,37.59419968,126.6811213
검단소방서,42428.0,168000428,검단1동,37.59403154,126.6826437
검단소방서후문,89550.0,168001550,당하동,37.5933515,126.6819219
검단신도시예미지더시그너스,89415.0,168001415,당하동,37.58271827,126.7056134
검단신도시예미지더시그너스,89416.0,168001416,당하동,37.58242533,126.7057457
검단신도시우미린리버포레,89409.0,168001409,아라동,37.58957821,126.7176093
검단신안인스빌어반퍼스트,89512.0,168001512,아라동,37.58071658,126.7132784
검단신안인스빌어반퍼스트,89511.0,168001511,아라동,37.58088143,126.7130049
검단예미지트리플에듀,89543.0,168001543,아라동,37.60153109,126.713957
검단예미지트리플에듀,89551.0,168001551,아라동,37.601492,126.7136835
검단예미지트리플에듀아파트,89484.0,168001484,아라동,37.60212451,126.7120213
검단오류공단,42703.0,168000703,오류왕길동,37.58913758,126.6261004
검단오류공단,42702.0,168000702,오류왕길동,37.58936125,126.6260363
검단오류역,89060.0,168001060,오류왕길동,37.59468805,126.6278813
검단오류역,89057.0,168001057,오류왕길동,37.59498952,126.6278598
검단오류역우방아이유쉘,89068.0,168001068,오류왕길동,37.59561373,126.6325314
검단오류역우방아이유쉘,89067.0,168001067,오류왕길동,37.59654742,126.6325194
검단오류풍림아이원,89252.0,168001252,오류왕길동,37.60008618,126.6380452
검단오류풍림아이원,89251.0,168001251,오류왕길동,37.60004518,126.638263
검단우미린더헤리티지,89526.0,168001526,아라동,37.59217918,126.7186065
검단우미린더헤리티지,89525.0,168001525,아라동,37.59213982,126.7184335
검단우미린파크뷰1단지,89499.0,168001499,아라동,37.58398134,126.7171525
검단우미린파크뷰1단지,89500.0,168001500,아라동,37.58421238,126.7173298
검단우미린파크뷰2단지,89501.0,168001501,아라동,37.58350586,126.7156385
검단우미린파크뷰2단지,89469.0,168001469,아라동,37.5833544,126.7157302
검단우방아이유쉘아파트,42688.0,168000688,검단1동,37.60335759,126.6535878
검단원흥아파트,42400.0,168000400,오류왕길동,37.59929436,126.6516189
검단원흥아파트,42401.0,168000401,오류왕길동,37.59947681,126.6515092
검단유승한내들에듀파크정문,89567.0,168001567,아라동,37.58828351,126.7055285
검단지식산업센타,89054.0,168001054,오류왕길동,37.59596864,126.6140422
검단지식산업센타,89063.0,168001063,오류왕길동,37.59631756,126.6139706
검단초등학교,89332.0,168001332,검단1동,37.61010108,126.6701809
검단초등학교,42482.0,168000482,검단1동,37.60957416,126.6708983
검단초등학교,89333.0,168001333,검단1동,37.61002,126.6703144
검단초등학교,42475.0,168000475,검단1동,37.60938009,126.6699634
검단출장소,42423.0,168000423,오류왕길동,37.60137921,126.6589614
검단출장소,42424.0,168000424,검단1동,37.60118707,126.6601593
검단탑종합병원,42877.0,168000877,당하동,37.59321423,126.6704307
검단하나아파트,42421.0,168000421,오류왕길동,37.60354932,126.6515021
검단하나아파트,42422.0,168000422,검단1동,37.603648,126.6519239
검단한신더휴캐널파크1103동,89404.0,168001404,아라동,37.58938222,126.7072817
검단한신더휴캐널파크1103동,89405.0,168001405,아라동,37.58935257,126.7075641
검단한신더휴캐널파크정문,89566.0,168001566,아라동,37.58840251,126.7052755
검단힐스테이트5차아파트,42558.0,168000558,마전동,37.59422985,126.6693162
검단힐스테이트5차아파트,42557.0,168000557,당하동,37.5941118,126.6679118
검문소,90042.0,169001042,하점면,37.78234919,126.3988049
검문소,43812.0,169000812,하점면,37.78246819,126.3989526
검문소,43662.0,169000662,하점면,37.78158669,126.3993094
검문소,90043.0,169001043,하점면,37.78170126,126.3991998
검바위역,42349.0,168000349,검암경서동,37.56035732,126.6777382
검바위역,42348.0,168000348,검암경서동,37.56036646,126.6773679
검암경서동행정복지센터,42353.0,168000353,검암경서동,37.56407701,126.6732295
검암경서동행정복지센터,42352.0,168000352,검암경서동,37.56370174,126.6734258
검암사거리,42358.0,168000358,검암경서동,37.56567914,126.6768919
검암사거리,42357.0,168000357,검암경서동,37.56429552,126.6775604
검암사거리,42356.0,168000356,검암경서동,37.56475141,126.67788
검암역(시내방면),42364.0,168000364,검암경서동,37.56835796,126.6743584
검암역(원당방면),42363.0,168000363,검암경서동,37.5684879,126.6737329
검암역.서해그랑블아파트,42360.0,168000360,검암경서동,37.56772248,126.6763685
검암역로열파크씨티푸르지오1단지,89167.0,168001167,검암경서동,37.57781613,126.6658557
검암역로열파크씨티푸르지오1단지,89168.0,168001168,검암경서동,37.57798485,126.6656255
검암역로열파크씨티푸르지오2단지,89169.0,168001169,검암경서동,37.57679221,126.6708124
검암역로열파크씨티푸르지오2단지,89170.0,168001170,검암경서동,37.5770093,126.671307
검암역입구,42852.0,168000852,검암경서동,37.56848225,126.6763896
검암역입구,42851.0,168000851,검암경서동,37.56854962,126.6767626
검암역입구(시천교밑),89250.0,168001250,검암경서동,37.56896828,126.676562
검암중학교,42359.0,168000359,검암경서동,37.56635097,126.6796734
검암중학교,42362.0,168000362,검암경서동,37.56631189,126.6809836
검암초등학교,42361.0,168000361,검암경서동,37.56774785,126.6767748
겐트대학교글로벌캠퍼스,38769.0,164000771,송도3동,37.37432865,126.6648056
겐트대학교글로벌캠퍼스,38770.0,164000772,송도3동,37.37427685,126.6643771
경기국제통상고.포도마을뉴서울.중앙공원,55042.0,210000289,중1동,37.50095758,126.7622642
경기국제통상고.포도마을뉴서울.중앙공원,55043.0,210000044,중1동,37.50115836,126.7626646
경기도교육청학생교육원,43162.0,169000162,불은면,37.67605918,126.4791925
경기도교육청학생교육원,43222.0,169000222,불은면,37.67601913,126.4792508
경기주유소,43051.0,169000051,선원면,37.72551206,126.4832766
경남1차,40343.0,166000343,산곡4동,37.50278677,126.7087051
경남1차아파트,40376.0,166000376,산곡4동,37.5038707,126.7094679
경남2차,40305.0,166000305,산곡4동,37.50146023,126.708606
경남아너스빌,42102.0,168000102,석남2동,37.49932739,126.6695141
경남아너스빌,42099.0,168000099,가좌1동,37.49913332,126.6694789
경남아너스빌아파트,42111.0,168000111,석남2동,37.50057872,126.6677741
경남아너스빌아파트,42110.0,168000110,석남2동,37.5003711,126.6679701
경남아파트,42332.0,168000332,연희동,37.5518991,126.6836729
경남아파트,41014.0,167000014,효성2동,37.52723571,126.7007308
경남아파트,35143.0,161000143,신흥동,37.46538275,126.6329863
경남아파트,38281.0,164000281,연수3동,37.42097106,126.6937606
경남아파트,35147.0,161000147,신흥동,37.46610912,126.6343022
경남아파트,41011.0,167000011,효성2동,37.52684429,126.7000675
경남아파트,42334.0,168000334,연희동,37.55219305,126.684091
경남아파트308동앞,40334.0,166000334,산곡2동,37.50224716,126.7084455
경남아파트311동앞,40300.0,166000300,산곡2동,37.50138676,126.7084031
경남아파트313동앞,40287.0,166000287,산곡2동,37.50131414,126.7069818
경동택배,89325.0,168001325,대곡동,37.62034231,126.6708921
경동택배,89315.0,168001315,대곡동,37.62024273,126.6707716
경명초등학교,89278.0,168001278,청라2동,37.53614225,126.6400572
경명초등학교,89277.0,168001277,청라2동,37.5360259,126.641161
경명초등학교,89216.0,168001216,청라2동,37.53620673,126.6371792
경방신약,39136.0,165000136,남촌도림동,37.41724428,126.7072476
경복예식장,39399.0,165000399,간석2동,37.46481565,126.7039109
경서농원,42333.0,168000333,검암경서동,37.55798574,126.6636419
경서농원,42335.0,168000335,검암경서동,37.55824719,126.6651793
경서지구입구,42672.0,168000672,검암경서동,37.5544083,126.6550158
경서지구입구,42303.0,168000303,검암경서동,37.55281975,126.6565244
경서지구입구,42671.0,168000671,검암경서동,37.55401149,126.655192
경서초등학교,42570.0,168000570,검암경서동,37.55613416,126.6517691
경서초등학교,42569.0,168000569,검암경서동,37.55590036,126.6522133
경신마을,39982.0,165000982,남촌도림동,37.44083337,126.7323525
경신마을,39646.0,165000646,남촌도림동,37.44084596,126.7319376
경신아파트,41223.0,167000223,계산2동,37.54523488,126.7191246
경신아파트,41216.0,167000216,계산2동,37.54511321,126.7189721
경연초중학교,89272.0,168001272,청라3동,37.53867666,126.6250678
경연초중학교,89271.0,168001271,청라3동,37.53936069,126.6246931
경연초중학교·청라센텀로제비앙,89286.0,168001286,청라3동,37.53819807,126.6247055
경연초중학교·호반베르디움6차,89285.0,168001285,청라3동,37.53817085,126.6249254
경인계량소,42549.0,168000549,검암경서동,37.58289825,126.6588986
경인계량소,42550.0,168000550,오류왕길동,37.58300503,126.6576983
경인교대.부평향교,41139.0,167000139,계산1동,37.53841712,126.7188408
경인교대.부평향교,41138.0,167000138,계산1동,37.53815896,126.7193342
경인교대역입구,41428.0,167000428,계산1동,37.53821962,126.722412
경인교대역입구,41429.0,167000429,계산1동,37.53845412,126.7228273
경인교회앞,40077.0,166000077,부평3동,37.48041611,126.7110603
경인방송,37004.0,163000004,학익1동,37.43513242,126.634021
경인방송,37003.0,163000003,학익1동,37.43718088,126.6340262
경인산업,39688.0,165000688,논현고잔동,37.40391342,126.6908798
경인아라뱃길여객터미널,42869.0,168000869,오류왕길동,37.55798361,126.6067693
경인여대,41277.0,167000277,계산2동,37.54774879,126.7234434
경인여대,41278.0,167000278,계산2동,37.54784932,126.7233971
경인특장,42547.0,168000547,오류왕길동,37.58289471,126.6548064
경인항다목적부두,89152.0,168001152,오류왕길동,37.5573637,126.6115602
경인항다목적부두,89151.0,168001151,오류왕길동,37.55746686,126.6107091
경전말,43934.0,169000934,불은면,37.67840145,126.4942462
경제자유구역청,38514.0,164000514,송도2동,37.39682074,126.6334284
경제자유구역청,38515.0,164000515,송도2동,37.39671659,126.6337788
경진브로아,39042.0,165000042,논현고잔동,37.4010619,126.6837049
경흥빌라,43372.0,169000372,강화읍,37.7451297,126.5052184
경흥빌라,43616.0,169000616,강화읍,37.74499645,126.5052384
경희유치원앞,39991.0,165000991,남촌도림동,37.43919385,126.7190508
경희유치원앞,39992.0,165000992,남촌도림동,37.43950793,126.7189757
계량소,40195.0,166000195,부개1동,37.48712395,126.7344659
계룡리슈빌,55225.0,210000218,중1동,37.50368783,126.7698395
계산공고,41170.0,167000170,계산4동,37.53380429,126.7405726
계산공고,41167.0,167000167,작전서운동,37.53370288,126.7393211
계산공고앞,41169.0,167000169,계산4동,37.53428407,126.7384395
계산국민체육센터,41613.0,167000613,계산2동,37.54589143,126.7288346
계산국민체육센터,41276.0,167000276,계산2동,37.54588433,126.7285644
계산동수협,41533.0,167000533,계산2동,37.54356425,126.7255156
계산동아아파트,41231.0,167000231,계산4동,37.53856142,126.7415984
계산동우체국,41427.0,167000427,계산2동,37.54365052,126.7243938
계산삼거리,41196.0,167000196,계산1동,37.54231981,126.7229051
계산삼거리(신도브래뉴),41199.0,167000199,계산1동,37.54263066,126.7224921
계산삼거리(신도브래뉴),41201.0,167000201,계산1동,37.54273416,126.7229018
계산시장,41176.0,167000176,계산1동,37.54036746,126.7228583
계산여고,41576.0,167000576,계산4동,37.53796984,126.7426952
계산여자고등학교,41224.0,167000224,계산4동,37.53824428,126.7424945
계산역,41431.0,167000431,계산1동,37.5431612,126.7277628
계산역,41426.0,167000426,계산2동,37.54350286,126.7277871
계산역,41247.0,167000247,계산3동,37.54312404,126.7289781
계산역,41371.0,167000371,계산2동,37.543535,126.7270204
계산우체국,41430.0,167000430,계산1동,37.54332061,126.7241225
계산주공아파트,41423.0,167000423,계산3동,37.54289799,126.7334088
계산중학교,41577.0,167000577,계산4동,37.53372166,126.7424115
계양1동주민자치센터,41476.0,167000476,계양1동,37.57642232,126.7342624
계양1동주민자치센터,41520.0,167000520,계양1동,37.57649267,126.7348767
계양3동행정복지센터,41525.0,167000525,계양3동,37.56195477,126.755299
계양3동행정복지센터,41526.0,167000526,계양3동,37.56184615,126.7550823
계양CGV,41140.0,167000140,작전서운동,37.53376472,126.7342297
계양경찰서,41195.0,167000195,계산4동,37.53817491,126.7360764
계양경찰서,41184.0,167000184,계산3동,37.53777897,126.7342497
계양경찰서,41185.0,167000185,계산4동,37.53774122,126.7346368
계양경찰서·계양구청,41194.0,167000194,계산4동,37.53788107,126.7360307
계양구의회,41123.0,167000123,작전2동,37.53463268,126.722388
계양구의회,41124.0,167000124,작전2동,37.5348113,126.7228086
계양구청,41197.0,167000197,계산4동,37.53784547,126.737635
계양구청,41177.0,167000177,계산4동,37.53563769,126.738561
