버스번호,노선아이디,순번,정류소 명,정류소 번호,상_하행
103,165000056,16,남동근린공원,39073,상행
103,165000056,17,인천지방중소기업청입구,39087,상행
103,165000056,18,삼일산업,39097,상행
103,165000056,19,염골근린공원,39123,상행
103,165000056,20,경방신약,39136,상행
103,165000056,21,도림동입구,39140,상행
103,165000056,22,승기천,39170,상행
103,165000056,23,종합터미널,39177,상행
103,165000056,24,성리초등학교,39200,상행
103,165000056,25,길병원사거리,39216,상행
103,165000056,26,길병원,39590,상행
103,165000056,27,구월중학교,39281,상행
103,165000056,28,간석래미안.자이,39333,상행
103,165000056,29,올리브백화점,39589,상행
103,165000056,30,간석오거리(인천웨딩홀),39406,상행
103,165000056,31,간석오거리역(8번출구),39449,상행
103,165000056,32,동암사거리,40003,상행
103,165000056,33,동암북부역,40013,상행
103,165000056,34,십정초등학교·더샵부평정문,40045,상행
103,165000056,35,더샵부평센트럴시티(127동),40050,상행
103,165000056,36,선린감리교회,40047,상행
103,165000056,37,십정사거리,40033,상행
103,165000056,38,강인여객,40020,상행
103,165000056,39,인천축산물시장,42010,상행
103,165000056,40,중앙사료,42015,상행
103,165000056,41,공단자동차,42022,상행
103,165000056,42,서인천가구단지,42017,상행
103,165000056,43,금강탱크터미널,42758,상행
103,165000056,44,성웅아파트,42051,상행
103,165000056,45,가좌농협,42066,상행
103,165000056,46,삼영아파트,42085,상행
103,165000056,47,가좌홈플러스(쌍마아파트),42101,상행
103,165000056,48,거북시장,42136,상행
103,165000056,49,대은교회,42143,상행
103,165000056,50,석남고가사거리,42151,상행
103,165000056,51,성민병원,42162,상행
103,165000056,52,강남시장,42173,상행
103,165000056,53,신현119안전센터,42596,상행
103,165000056,54,신현쇼핑,42220,상행
103,165000056,55,루원지웰시티푸르지오,42228,상행
103,165000056,56,가정(루원시티)역,89075,상행
103,165000056,57,루원시티2차리더스뷰아파트,89072,상행
103,165000056,58,대우하나아파트·2차리더스뷰106동,89074,상행
103,165000056,59,아나지고개,41001,상행
103,165000056,60,유승아파트(삼성홈타운아파트),41003,상행
103,165000056,61,북인천여자중학교,41007,상행
103,165000056,62,새말사거리,41009,상행
103,165000056,63,아이즈빌(부평CGV),40595,상행
103,165000056,64,청수사거리,40586,상행
103,165000056,65,청천치안센터,40533,상행
103,165000056,66,산곡동천주교회,40473,상행
103,165000056,67,산곡역(1번출구),40420,상행
103,165000056,68,부평우체국,40430,상행
103,165000056,69,금호아파트,40795,상행
103,165000056,70,부평경찰서,40794,상행
103,165000056,71,부평구청,40462,상행
103,165000056,72,부평여자고등학교,40793,상행
103,165000056,73,혜성프라자,40395,상행
103,165000056,74,KT부평지사,40384,상행
103,165000056,75,미산초등학교,40378,상행
103,165000056,76,한화2차,40363,상행
103,165000056,77,한양아파트,40310,상행
103,165000056,78,무지개.한양8차아파트,40271,상행
103,165000056,79,대륭맨숀,40242,상행
103,165000056,80,산곡여자중학교,40203,상행
103,165000056,81,문화교회,40174,상행
103,165000056,82,인평자동차고,40787,상행
103,165000056,83,현대3단지,40127,상행
103,165000056,84,현대아파트313동,40103,상행
103,165000056,85,부평도서관,40084,상행
103,165000056,86,백운공원(부평아트센터),40075,상행
103,165000056,87,상정고,40070,상행
103,165000056,88,상정중학교,40059,상행
103,165000056,89,백영아파트,40058,하행
103,165000056,90,상정고,40069,하행
103,165000056,91,백운공원(부평아트센터),40076,하행
103,165000056,92,부평도서관,40082,하행
103,165000056,93,현대아파트113동,40105,하행
103,165000056,94,현대3단지,40129,하행
103,165000056,95,인평자동차고,40149,하행
103,165000056,96,팔도주유소,40774,하행
103,165000056,97,산곡여자중학교,40198,하행
103,165000056,98,대륭맨숀,40247,하행
103,165000056,99,무지개.한양8차아파트,40276,하행
103,165000056,100,금호이수마운트밸리,40316,하행
103,165000056,101,한양아파트,40356,하행
103,165000056,102,경남1차아파트,40376,하행
103,165000056,103,KT부평지사,40381,하행
103,165000056,104,혜성프라자,40393,하행
103,165000056,105,부평여자고등학교,40410,하행
103,165000056,106,부평구청·부평세무서,40451,하행
103,165000056,107,부평경찰서,40468,하행
103,165000056,108,금호아파트,40845,하행
103,165000056,109,쉐보레인천서비스,40433,하행
103,165000056,110,부평우체국,40432,하행
103,165000056,111,산곡역(7번출구),40425,하행
103,165000056,112,산곡동천주교회,40476,하행
103,165000056,113,청천치안센터,40537,하행
103,165000056,114,청수사거리,40582,하행
103,165000056,115,아이즈빌(부평CGV),40598,하행
103,165000056,116,새말사거리,41638,하행
103,165000056,117,북인천여자중학교,41008,하행
103,165000056,118,유승아파트(삼성홈타운아파트),41004,하행
103,165000056,119,아나지고개,41002,하행
103,165000056,120,대우하나아파트,89073,하행
103,165000056,121,뉴서울아파트,89071,하행
103,165000056,122,가정(루원시티)역,89078,하행
103,165000056,123,루원이편한세상하늘채(107동),42225,하행
103,165000056,124,신현쇼핑,42217,하행
103,165000056,125,신현119안전센터,42600,하행
103,165000056,126,강남시장,42172,하행
103,165000056,127,성민병원,42159,하행
103,165000056,128,석남고가사거리,42145,하행
103,165000056,129,거북시장,42132,하행
103,165000056,130,가좌홈플러스(쌍마아파트),42103,하행
103,165000056,131,신명아파트,42081,하행
103,165000056,132,가좌농협,42067,하행
103,165000056,133,성웅아파트,42048,하행
103,165000056,134,서인천가구단지,42028,하행
103,165000056,135,현대써비스,42021,하행
103,165000056,136,중앙사료,42014,하행
103,165000056,137,인천축산물시장,42011,하행
103,165000056,138,강인여객,40022,하행
103,165000056,139,십정사거리,40029,하행
103,165000056,140,선린감리교회,40043,하행
103,165000056,141,십정1동행정복지센터,40049,하행
103,165000056,142,십정초등학교·더샵부평정문,40048,하행
103,165000056,143,동암북부역,40035,하행
103,165000056,144,동암사거리,40001,하행
103,165000056,145,간석오거리역(7번출구),39447,하행
103,165000056,146,간석오거리(인천웨딩홀),39423,하행
103,165000056,147,올리브백화점,39364,하행
103,165000056,148,간석금호어울림아파트,39334,하행
103,165000056,149,구월중학교,39286,하행
103,165000056,150,길병원,39250,하행
103,165000056,151,길병원사거리,39212,하행
103,165000056,152,성리초등학교,39201,하행
103,165000056,153,종합터미널,37242,하행
103,165000056,154,승기천,39169,하행
103,165000056,155,도림동입구,39141,하행
103,165000056,156,평산기공,39138,하행
103,165000056,157,염골근린공원,39119,하행
103,165000056,158,세우산업,39094,하행
103,165000056,159,남동근린공원,39075,하행
103,165000056,160,남동공단우체국,39076,하행
103,165000056,161,인천인력개발원,39072,하행
103,165000056,162,공단소방서,39062,하행
103,165000056,163,남동대교,38090,하행
103,165000056,164,우성1차아파트,38094,하행
103,165000056,165,동아금호아파트,38344,하행
103,165000056,166,롯데아파트,38110,하행
103,165000056,167,동춘마을아파트,38087,하행
103,165000056,168,건영아파트·나사렛국제병원,38069,하행
103,165000056,169,동춘대동아파트,38345,하행
103,165000056,170,동춘2동행정복지센터,38045,하행
103,165000056,171,동남아파트(무지개아파트),38337,하행
103,165000056,172,동춘동차고지,38569,하행
103-1,165000216,1,십정동차고지,40913,상행
103-1,165000216,2,십정시장입구,40008,상행
103-1,165000216,3,종근당,40002,상행
103-1,165000216,4,동암사거리,40001,상행
103-1,165000216,5,간석오거리역(7번출구),39447,상행
103-1,165000216,6,간석오거리(교원공제조합),39444,상행
103-1,165000216,7,간석시장,39437,상행
103-1,165000216,8,간석사거리,39430,상행
103-1,165000216,9,태화두진아파트,39445,상행
103-1,165000216,10,벽산이삭아파트,39458,상행
103-1,165000216,11,부평LH1단지·부평센트럴포레스트,40160,상행
103-1,165000216,12,한국아파트,40791,상행
103-1,165000216,13,부개1동행정복지센터,40193,상행
103-1,165000216,14,일신시장,40207,상행
103-1,165000216,15,일신동행정복지센터,40220,상행
103-1,165000216,16,송내역남부,56002,상행
103-1,165000216,17,구산사거리,40843,상행
103-1,165000216,18,근로복지공단인천병원,40145,상행
103-1,165000216,19,인천대공원,39478,상행
103-1,165000216,20,남동정수장,39372,상행
103-1,165000216,21,만수7.8단지앞,39497,상행
103-1,165000216,22,건설기술교육원,39353,상행
103-1,165000216,23,삼환아파트,39328,상행
103-1,165000216,24,남동구청,39279,상행
103-1,165000216,25,노인복지관,92073,상행
103-1,165000216,26,남동초등학교,39254,상행
103-1,165000216,27,삼익.광명아파트,39247,상행
103-1,165000216,28,남동중학교,39224,상행
103-1,165000216,29,남동체육관(체조경기장),39862,상행
103-1,165000216,30,수산동,39175,상행
103-1,165000216,31,방죽삼거리,39173,상행
103-1,165000216,32,큰방죽삼거리,39576,상행
103-1,165000216,33,동녘마을입구,39660,상행
103-1,165000216,34,논현12단지산뒤마을,39609,상행
103-1,165000216,35,휴먼시아푸르내마을13단지후문,39611,상행
103-1,165000216,36,휴먼시아푸르내마을13단지,39618,상행
103-1,165000216,37,장도초등학교,39129,상행
103-1,165000216,38,논현10단지별빛마을웰카운티A정문,39121,상행
103-1,165000216,39,논현8단지동산마을,39104,상행
103-1,165000216,40,논현신일해피트리아파트,39089,상행
103-1,165000216,41,논현5단지달맞이마을,39079,상행
103-1,165000216,42,인천힘찬종합병원,39628,상행
103-1,165000216,43,논현3단지하늘마을301동,39631,상행
103-1,165000216,44,호구포역,39785,상행
103-1,165000216,45,항진축산,39058,상행
103-1,165000216,46,한국마쓰이,39057,상행
103-1,165000216,47,남동국가산업단지(기신정기),39568,상행
103-1,165000216,48,공단소방서,39062,상행
103-1,165000216,49,남동대교,38090,상행
103-1,165000216,50,동춘역,38346,상행
103-1,165000216,51,삼환아파트,38063,상행
103-1,165000216,52,롯데슈퍼,38074,상행
103-1,165000216,53,건영아파트·나사렛국제병원,38069,상행
103-1,165000216,54,동춘대동아파트,38345,상행
103-1,165000216,55,동춘2동행정복지센터,38045,상행
103-1,165000216,56,동남아파트(무지개아파트),38337,상행
103-1,165000216,57,동춘동차고지,38569,상행
103-1,165000216,58,무지개아파트(동남아파트),38042,하행
103-1,165000216,59,동춘2동행정복지센터,38046,하행
103-1,165000216,60,한양2차아파트,38055,하행
103-1,165000216,61,나사렛국제병원앞,38068,하행
103-1,165000216,62,롯데슈퍼,38072,하행
103-1,165000216,63,대우삼환아파트,38591,하행
103-1,165000216,64,동춘역(이마트.스퀘어원),38070,하행
103-1,165000216,65,남동대교(스퀘어원),39063,하행
103-1,165000216,66,한국가스공사,39061,하행
103-1,165000216,67,경인산업,39688,하행
103-1,165000216,68,기신정기,39567,하행
103-1,165000216,69,대일엠앤쿡,39059,하행
103-1,165000216,70,한국마쓰이,39055,하행
103-1,165000216,71,항진축산,39056,하행
103-1,165000216,72,호구포역,39784,하행
103-1,165000216,73,인천남동우체국,39630,하행
103-1,165000216,74,인천힘찬종합병원,39629,하행
103-1,165000216,75,논현6단지어진마을한화꿈에그린A정문,39078,하행
103-1,165000216,76,논현신일해피트리아파트,39088,하행
103-1,165000216,77,논현9단지냇마을신영지웰A,39101,하행
103-1,165000216,78,논현단풍마을트리플에듀,39582,하행
103-1,165000216,79,장도초등학교,39127,하행
103-1,165000216,80,휴먼시아푸르내마을13단지,39617,하행
103-1,165000216,81,논현14단지등대마을휴먼시아아파트,39612,하행
103-1,165000216,82,논현14단지등대마을,39610,하행
103-1,165000216,83,논현중학교,39573,하행
103-1,165000216,84,큰방죽삼거리,39575,하행
103-1,165000216,85,방죽삼거리,39174,하행
103-1,165000216,86,수산동,39176,하행
103-1,165000216,87,남동체육관(체조경기장),39682,하행
103-1,165000216,88,남동중학교,39220,하행
103-1,165000216,89,삼익.광명아파트,39249,하행
103-1,165000216,90,남동초등학교,39255,하행
103-1,165000216,91,노인복지관,92072,하행
103-1,165000216,92,남동구청,39263,하행
103-1,165000216,93,삼환아파트,39316,하행
103-1,165000216,94,건설기술교육원,39354,하행
103-1,165000216,95,만수7.8단지앞,39635,하행
103-1,165000216,96,인천대공원,39471,하행
103-1,165000216,97,근로복지공단인천병원,40155,하행
103-1,165000216,98,구산사거리,40842,하행
103-1,165000216,99,송내역남부,56002,하행
103-1,165000216,100,송내고등학교,40219,하행
103-1,165000216,101,일신시장,40210,하행
103-1,165000216,102,부개1동행정복지센터,40191,하행
103-1,165000216,103,한국아파트,40790,하행
103-1,165000216,104,벽산.이삭아파트,39453,하행
103-1,165000216,105,태화.두진아파트,39441,하행
103-1,165000216,106,간석사거리(상인천중학교),39426,하행
103-1,165000216,107,간석시장,39436,하행
103-1,165000216,108,간석오거리(교원공제조합),39446,하행
