,식당명,행정구역,도로명 주소,lat,lon,식당 설명,영업 시간,top_category,sub_category
1004,장풍송도장어,연수구,인천광역시 연수구 테크노파크로111번길 10 장풍숯불장어구이,37.38569153,126.643851,"장풍송도장어는 인천지하철 1호선 인천대입구역 4번 출구 송도국제업무단지 인근에 있다. 이곳은 무한리필로 민물장어를 제공하는 음식점이다. 외관은 통유리로 되어 있어서 바깥 풍경을 볼 수 있다. 내부는 고급 원목의 4인석 입식 테이블이 세팅되어 있다. 대표 메뉴는 평일 점심 1인 무한리필, 저녁, 주말, 공휴일 1인 무한리필이다. 성인, 초등생, 미취학으로 나뉘어 무한리필 가격에 차등을 두고 있다. 그 외 메뉴는 점심 특선으로 전복장어탕, 장어탕이 있다. 식당 인근에는 송도센트럴파크, 대형쇼핑타운, 미추홀공원 등이 있어 연계 관광을 즐길 수 있다.    <br>※ 반려동물 동반 불가",11:30~21:30 (라스트오더 21:00),한식,장어
1005,봄이보리밥,연수구,인천광역시 연수구 신송로 122 송도프라자,37.3958655,126.6524472,"봄이보리밥은 인천광역시 연수구에 위치한 한식 전문점이다. <br>다양한 구성의 보리밥 반상 메뉴가 있는데, 대표 메뉴는 오색나물과 청국장, 보리밥으로 구성된 봄이 보리밥이다. 이 외에 갈치 보리밥 반상, 간장게장 보리밥 반상, 제육 보리밥 반상, 오징어볶음 보리밥 반상 등의 메뉴가 준비되어 있다. 돼지갈비찜, 벌교 꼬막무침, 미나리전 등과 같은 단품 메뉴도 주문이 가능하다.",11:00~21:00 (브레이크타임 15:00~17:00<br>20:30 라스트오더,한식,밥류
1006,인동잔치국수,계양구,인천광역시 계양구 효서로 31-1,37.52709552,126.6994948,"인동잔치국수는 인천시 계양구 효성동에 있는 국숫집이다. 넓은 전용 주차장에 비해 매장은 조금 협소한 편이라 대기가 있을 수 있다. 하지만 회전율이 높아 기다릴 만하다. 메뉴는 잔치국수, 비빔국수, 콩국수(계절메뉴) 3가지이다. 양이 적은 사람은 미리 말해 달라는 안내 문구가 붙어 있을 만큼 양이 푸짐하다. 원하는 경우 국수사리를 무료로 제공하지만 1인 1 메뉴가 원칙이다. 잔치 국수의 경우 국물이 진하고 비빔국수는 맵지 않고 맛있다. 김치는 매장에서 매일 직접 담가 제공한다.",- 월요일~토요일 10:00~20:00<br>- 일요일 10:00~19:00,한식,면
1007,통큰손쭈꾸미마을계산본점,계양구,인천광역시 계양구 계산로 144 (계산동),37.53707265,126.7283835,"통큰손쭈꾸미마을계산본점은 인천지하철 1호선 경인교대입구역 3번 출구 계양구청 방향 계산3동 행정복지센터 맞은편에 있다. 매장이 있는 건물에 주차장이 있어 편리하게 이용할 수 있다. 이곳은 오동통한 주꾸미에 불맛 양념을 더한 주꾸미 전문점이다. 대표 메뉴로는 쭈꾸미비빔밥, 쭈꾸미철판, 쭈·삼철판, 삼·쭈철판 등이 있다. 이외 생삼겹살, 돈까스 등이 추가 메뉴로 있다. 셀프 코너에는 갖가지 나물이 있어 마음껏 이용할 수 있다. 모든 메뉴는 포장할 수 있으며 포장의 경우 할인을 받을 수 있다. 식당 인근에는 계양 도시자연공원과 계양 산림욕장, 인천나비공원, 부평시장 등이 있어 가벼운 산책과 쇼핑을 하기 좋다.",- 10:30~21:50<br>- 준비시간(평일) 15:30~16:30<br>- 마지막 주문 21:20,한식,밥류
1008,카페 트라몬토,강화군,인천광역시 강화군 화도면 해안남로 2680-16,37.63436066,126.3749743,"카페 트라몬토는 강화도 오션뷰를 즐기며 족욕을 할 수 있는 카페이다. 족욕은 20분이 소요되며, 입욕제로 장미, 오렌지, 라벤더, 민트 소금 중 하나를 고를 수 있다. 단, 족욕이용 시 별도 비용이 부과된다. 음료 메뉴도 다양하게 준비되어 있다. 시그니처 메뉴로는 풍미가 가득한 아몬드향의 크림라떼인 트라몬트라떼와 모카크림라떼, 카페 말차라떼가 있으며, 티 종류와 에이드 종류도 있다. 커피와 함께 먹으면 더욱  맛있는 각종 케이크도 판매하고 있다.",- 평일 / 일요일 11:00~19:00<br>- 토요일 11:00~21:00,디저트,카페/빵
1009,서문김밥,강화군,인천광역시 강화군 강화읍 강화대로430번길 2-1,37.74779379,126.4839833,"서문김밥은 인천 강화중앙시장 인근 골목에 위치한 분식집이다. 계란, 단무지, 햄, 시금치, 당근 등이 간단하게 들어간 김밥 단일메뉴만 판매하고 있지만, 맛있기로 소문이 나있어서 항상 줄을 서서 먹는 곳이다. TV 프로그램에 방영되어 더욱 유명해졌다. 포장만 가능하며, 재료 소진 시 조기 마감한다.",- 평일 07:00~16:30<br>- 주말 07:00~14:00,기타,분식
1010,예전,중구,인천광역시 중구 월미문화로 43-2,37.4743943,126.5976417,"예전은 월미도에서 처음 문을 열어, 월미도 카페 문화의 발상지라 말할 수 있다. 실내에서 바라본 바닷가의 경치도 일품이며, 음식의 맛도 이런 내력에 못지않게 수준급이며 종업원들의 서비스도 좋은 식당이다. 월미도 문화거리의 중간쯤, 유럽의 성곽을 본뜬 붉은 벽돌집에 들어서면 짙은 갈색빛의 목조 인테리어와 붉은 카펫 등이 어우러져 영국풍의 고전적인 분위기를 한껏 풍기는데, 오랜 내력과 함께 해를 거듭할수록 늘 신선감을 잃지 않는 분위기가 이 식당의 독특한 매력이고 자랑거리이다. <br><br>25년 전 시상을 얻으러 온 시인들이 은은한 차의 여운 속으로 한 편의 시를 완성시키곤 했다던 이곳! 그래서 이곳을 문학이 창작되는 곳. 예술의 전당이라는 뜻으로 ＂예전＂이라고 불렀다고 한다. 편안한 실내 분위기와 직접 구운 신선한 빵이 있어 더욱 가보고 싶은 곳이다. 특색 요리로는 특선정식, 탑블레이드 스테이크, 함박 스테이크 등이 있다.",12:00~21:00 (16:00~17:00 브레이크타임)<br>20:00 라스트오더,양식,고기
1011,토박이숯불갈비,서구,인천광역시 서구 염곡로 190 (석남동),37.50152294,126.6681289,"토박이숯불갈비는 인천 석남나인텐밸리 인근에 위치한 고깃집이다. 한우, 갈비, 삼겹살 등 다양한 메뉴를 즐길 수 있는 맛집이다. 전용 주차장이 넓게 마련되어 있어 차량 이용객들에게 편리하다. 점심특선부터 포장판매까지 다양한 옵션을 제공하며, 깔끔한 기본 상차림과 정갈한 반찬이 특징이다.",11:20~22:00,한식,고기
1012,채움편백찜샤브샤브,서구,인천광역시 서구 크리스탈로 78 (청라동),37.53210217,126.6369143,"채움편백찜샤브샤브는 인천 청라국제도시에 위치해 있어 가족 외식 장소로 제격이다. 이곳은 편백찜과 샤브샤브를 동시에 즐길 수 있는 건강한 한식 레스토랑이다. 신선한 야채와 고급스러운 편백찜 구성, 무한리필 샐러드바가 특징이며 어린이 메뉴부터 성인용 스페셜 샤브샤브까지 다양한 옵션을 제공한다.",- 11:00~21:40<br>- 준비시간 15:30~17:00<br>- 마지막 주문 20:40,한식,탕
1013,카페 림,중구,인천광역시 중구 마시란로170번길 45-1 (덕교동),37.43932297,126.4158815,"카페 림은 인천 영종도 마시안해변 인근에 위치해 있는 유럽풍의 카페이다. 내부에는 빈티지한 분위기가 가득한 소품들이 장식되어 있다. 대표메뉴는 플레인 스콘으로, 버터, 밀가루, 치즈 등 모두 프랑스 제품을 사용하여 건강하고 맛있게 먹을 수 있다. 감각적인 인테리어와 사진 찍기 좋은 장소로도 인기가 높다.",[평일]<br>- 11:30~19:00<br>- 마지막 주문 18:10<br>[주말]<br>- 11:30~20:00<br>- 마지막 주문 19:10,디저트,카페/빵
1014,참새초밥 부평본점,부평구,인천광역시 부평구 신트리로 36 (부평동),37.50572346,126.7250903,"참새초밥은 인천지하철 1호선, 서울지하철 7호선 부평구청역 4번 출구 인천광역시교육청북구도서관과 신트리공원 앞에 있다.  매장 안이 협소해 일행 수에 따라 입장이 늦어질 수 있다. 대표 메뉴는 눈꽃연어초밥, 새우튀김소바, 참새연어동 등 다양한 연어요리이다. 메뉴는 인기 메뉴, 초밥단품, 식사, 곁들임, 사시미 등 다양하게 구성되어 있다.",- 11:00~20:30<br>- 마지막 주문 20:00,일식,생선
1015,뻘다방,옹진군,인천광역시 옹진군 선재로 55 뻘다방,37.23424046,126.5312877,"뻘다방은 인천광역시 옹진군 영흥면 바닷가에 있는 노을 맛집 카페다. 쿠바를 모티브 삼아 꾸며 이국적인 분위기가 물씬 풍기는 곳으로 선재도 제1의 명소로 꼽힌다. 다양한 커피와 음료, 베이커리가 준비돼 있으며 대표 메뉴 중 하나인 모히또는 뻘다방에서 생산하는 애플민트에 쿠바산 럼을 더해 직접 만든다. 갯벌과 바다가 눈앞에 있어 가족 나들이에도 좋고 포토존이 많아 연인들의 드라이브 코스로도 인기가 많다. 바다 앞 야외 테이블이 있으며 실내에서도 바다 뷰를 즐길 수 있는 좌석들이 있다. 종종 버스킹 공연이 열리기도 하고 사진 찍는 재미와 함께 SNS를 장식하기엔 최적의 장소이다.",10:00~20:30 (마지막 주문 20:00),디저트,카페/빵
1016,[백년가게]더리미집,강화군,인천광역시 강화군 선원면 해안동로 1219,37.72320551,126.5131897,"직접 담근 고추장과 20여 가지 재료를 넣어 만든 양념장에 세계 5대 갯벌인 강화갯벌을 막아서 만든 어장에서 새우, 칠게 등 각종 어류의 치어를 먹고 자연스레 자라는 강화 갯벌 장어만을 취급하는 숯불장어구이 전문점이다. 2층 건물로 1층은 좌식테이블, 2층은 의자식테이블로 이용 가능하며 바다가 가까워 2층에서 전망을 감상하며 밥 먹는 것을 즐기기 좋은 곳으로 맛과 경치를 한 번에 즐길 수 있다. 민물장어로 장어정식, 평일특선 장어덮밥을  메뉴로 포함하여 저렴한 가격으로도 장어를 맛 볼 수 있다. 50여 대 주차 가능한 넓은 주차장이 앞에 있어 멀리서 차를 가지고 온 고객들도 편리하게 이용할 수 있다.",10:00~21:00,한식,장어
1017,카페 작은선배,옹진군,인천광역시 옹진군 자월면 승봉리,37.16415045,126.3186117,"승봉도의 유일한 카페 작은선배는 촛대바위로 가는 길에 위치해 있어 해안산책로를 지나면서 잠시 들러 휴식을 취할 수 있는 곳이다. 작은 공간이지만 카페 외부에도 테이블과 의자가 마련되어 있어 바다뷰를 만끽하며 음료를 마실 수 있다. 카페 앞쪽으로는 작은 배와 파라솔, 꽃이 그려진 항아리, 바람개비 등의 포토존도 있어 특별한 사진을 남길 수 있다.",월~토요일 10:00~20:00<br>일요일 08:00~20:00<br>※ 배 시간에 따라 운영시간이 변동될 수 있음,디저트,카페/빵
1018,외포리꽃게집,강화군,인천광역시 강화군 내가면 중앙로 1206,37.70488881,126.390332,"외포리는 꽃게와 밴댕이 그리고 새우젓이 유명하다. 석모도로 가는 길목인 외포리 선착장에 있는 외포리꽃게집은 새벽마다 신선한 꽃게와 해물을 준비하여 꽃게탕과 꽃게찜, 해물찜, 밴댕이 회무침, 게장백반을 판매하고 있으며 그중 꽃게탕과 게장백반을 대표메뉴로 손꼽는다. 맛있는 먹거리와 함께 아름다운 서해와 외포리의 바다 포구 모습, 젓갈 시장, 고기잡이배 등 한편의 그림을 보는 듯한 주변 풍경이 있어 많은 이들이 찾고 있다.",09:30~20:30 (라스트오더 19:30),한식,밥류
1019,을왕리300도씨 해물갈비,중구,인천광역시 중구 마시란로 410 (을왕동),37.44802988,126.3924,"을왕리 300도씨 해물갈비 주차는 음식점 앞에 바로 할 수 있다. 내부가 넓어 회식, 모임 장소로 적합하다. 대표 메뉴는 해물등갈비찜小, 왕갈비해물전골小이다. 해물갈비찜에는 전복, 갈비찜은 맵기를 조절해 주문할 수 있다. 시금치, 콩자반 등 6가지 밑반찬이 제공된다. 이 외 메뉴는 낙지볶음 2人 이상, 왕돈까스, 냉모밀(계절메뉴), 전복갈비탕(계절메뉴)이 있다. 식당 인근에는 용유도해변, 을왕리해수욕장, 리조트 등이 있다.<br>※ 반력동물 동반 불가",10:30~21:00<br>라스트오더 20:00,일식,고기
1020,불티나왕돈까스 본점,미추홀구,인천광역시 미추홀구 수봉로130번길 2,37.45742799,126.6637583,"불티나왕돈까스 본점 인천 수봉공원 입구 인근에 위치한 돈까스 전문점이다. 수제로 돈까스를 만들어 판매하며, 왕돈까스, 대왕돈까스, 치즈돈까스 등이 있으며, 생선까스와 치킨까스, 함박까스 등의 메뉴도 판매하고 있다. 다양한 돈까스를 맛보고 싶다면 정식메뉴와 스페셜메뉴 주문하는 것을 추천한다. 정식메뉴에는 돈까스와 생선까스, 치킨까스가 함께 나오며, 스페셜메뉴에는 돈까스, 함박까스, 생선까스, 치킨까스가 함께 나오는 메뉴이다. 또한, 함께 곁들여 먹으면 좋은 우동, 냉모밀도 함께 판매하고 있다.",11:00~19:40<br>브레이크타임 16:00~17:00<br>라스트오더 19:10,일식,고기
1021,만미가셀프장어구이,서구,인천광역시 서구 백범로622번길 20,37.47873705,126.6877861,"만미가셀프장어구이는 인천광역시 서구 가좌동에 있는 장어 전문점이다. 대중교통을 이용한다면 인천지하철 2호선 가재울역 3번 출구 열우물경기장 인근에 있다. 만미가는 장어 직판장으로 각종 민물고기를 도소매 하며 식당도 함께 운영하는 곳이다. 그래서 장어가 굵고 싱싱하다. 건물 1층에 넓은 주차장이 있어 편리하고 식당은 2층에 있다. 대표 메뉴는 장어, 빠가매운탕, 섞어 매운탕, 메기매운탕이다. 주문은 테이블에서 키오스크로 하고 반찬은 셀프 바에서 자유롭게 가져다 먹을 수 있다. 장어와 함께 김치를 구워 먹어도 별미다. 매운탕 외에 잔치국수, 비빔국수, 김치말이국수, 얼큰 장어수제비, 장어탕 등이 있다. 식사 후 차를 마실 수 있는 휴게실을 따로 마련해 뒀다. 식당 인근에 화수부두, 월미도, 북성포구, 가구 쇼핑타운이 있어 연계 관광을 할 수 있다.  <br>※ 반려동물 동반 불가",11:00~22:00,한식,장어
1022,춘하추동,강화군,인천광역시 강화군 삼산남로 823 춘하추동,37.68520928,126.3175198,"춘하추동은 강화군 석모도 보문사 입구 인근에 있는 꽃게탕 맛집이다. 매장 앞 주차장이 넓어 차량으로 방문하기 편리하고 대중교통 이용 시 강화에서 배편으로 올 수 있다. 이곳은 간장게장, 밴댕이 무침, 낙지볶음, 해물파전, 도토리묵을 전문으로 하는 음식점으로 특히 꽃게탕으로 유명하다. TV프로그램에 맛집으로 소개된 이후 더욱 찾는 이들이 많아졌다. 1층은 단체석 2층은 홀로 되어 있다. 매장이 넓어서 단체 모임, 워크숍 등 다양한 모임도 가능하다. 2층 야외 테라스에서 주변 경치를 보며 식사를 할 수 있다. 식당 인근에 보문사, 민머루해수욕장, 올레길, 강화석모도미네랄온천 등이 있어 연계 관광을 할 수 있고 식사 손님에 한해 차를 두고 보문사와 올랫길을 산책하고 오도록 배려하고 있다. 석모도 미네랄 온천은 도보 5분거리이다.",매일 08:00 ~21:00(라스트오더 20:00),한식,밥류
